"Season","End_year","Season_days","Data_days","Perc_complete","Chill_Portions","GDH","Frost_H"
"2001/2002",2002,120,120,100,48.0727875314724,22267.0749442844,30
"2002/2003",2003,120,120,100,52.2750240103243,20231.2060792283,111
"2003/2004",2004,120,120,100,67.7034665833443,14781.8246061049,14
"2004/2005",2005,121,121,100,64.6852957017222,18742.3433281538,4
"2005/2006",2006,120,120,100,47.0027309630852,22905.6087514023,0
"2006/2007",2007,120,120,100,53.6187309909802,19596.8665268605,124
"2007/2008",2008,120,120,100,67.6412165642597,14756.819065504,55
"2008/2009",2009,121,121,100,58.9441580716933,17796.2197595338,52
"2009/2010",2010,120,120,100,58.7197556017454,18891.7213401726,42
"2010/2011",2011,120,120,100,59.6258277157165,19068.2450723645,20
"2011/2012",2012,120,120,100,65.196406502644,17571.5262165145,14
"2012/2013",2013,121,121,100,61.4043850371156,17275.2874625828,29
"2013/2014",2014,120,120,100,67.5098614579192,15876.4425804394,78
"2014/2015",2015,120,120,100,67.6809067481054,14351.3430999301,109
"2015/2016",2016,120,120,100,58.020913149023,19265.6328096914,13
"2016/2017",2017,121,121,100,56.8427441283095,19756.4432616113,72
"2017/2018",2018,120,120,100,57.8359808607547,18412.3985080144,65
"2018/2019",2019,120,120,100,70.430652855842,14015.7387395138,92
"2019/2020",2020,120,120,100,52.7969922097095,20345.071394803,4
"2020/2021",2021,121,121,100,50.6319599427591,22590.9647635734,3
"2021/2022",2022,120,120,100,71.8661044939747,13202.9765712556,151
"2022/2023",2023,120,120,100,64.3310751846395,17855.8089706565,37
"2023/2024",2024,120,120,100,52.0993131910391,21574.9765065664,0
"2024/2025",2025,121,121,100,52.4085962451504,20878.687292384,3
"2025/2026",2026,120,120,100,56.6307934086012,19494.7829610799,24
"2026/2027",2027,120,120,100,70.859110801227,12136.9150706371,165
"2027/2028",2028,120,120,100,60.4948827805511,18337.39163061,0
"2028/2029",2029,121,121,100,70.0138874031704,15696.5076871929,55
"2029/2030",2030,120,120,100,64.4202482124929,16706.1648963988,52
"2030/2031",2031,120,120,100,52.7495833710991,20396.282730082,31
"2031/2032",2032,120,120,100,64.8988237449557,16378.0999117736,82
"2032/2033",2033,121,121,100,64.6096299414307,18074.2342373547,0
"2033/2034",2034,120,120,100,70.7342713941907,14841.384315873,11
"2034/2035",2035,120,120,100,71.1573530288556,14077.1381547162,70
"2035/2036",2036,120,120,100,63.2265974888505,17946.4978306214,13
"2036/2037",2037,121,121,100,51.0269451739373,19826.8405002095,67
"2037/2038",2038,120,120,100,77.4518757508968,12442.0033531934,78
"2038/2039",2039,120,120,100,49.5843992928999,21244.1798346783,117
"2039/2040",2040,120,120,100,39.5911488792894,24314.0524510588,0
"2040/2041",2041,121,121,100,54.8288003512598,19500.1614570632,5
"2041/2042",2042,120,120,100,66.1412849915137,16613.8700221526,3
"2042/2043",2043,120,120,100,35.5388585359201,26039.0478861239,85
"2043/2044",2044,120,120,100,74.0994173984395,13435.2404345423,61
"2044/2045",2045,121,121,100,63.2057894268905,18570.7032148759,0
"2045/2046",2046,120,120,100,67.5981374231183,14387.7664820603,70
"2046/2047",2047,120,120,100,69.6083588787942,14993.1791526615,39
"2047/2048",2048,120,120,100,60.4777280695607,16403.3205874311,165
"2048/2049",2049,121,121,100,68.431258044523,17433.8625928415,10
"2049/2050",2050,120,120,100,74.379788114642,13259.4105503671,3
"2050/2051",2051,120,120,100,83.810359094773,11257.7348752189,68
"2051/2052",2052,120,120,100,64.5178768571013,17570.6074150503,17
"2052/2053",2053,121,121,100,53.0803110468096,20558.6671144804,101
"2053/2054",2054,120,120,100,47.5914061512731,22131.944010593,89
"2054/2055",2055,120,120,100,50.0216012740057,21368.8581361575,0
"2055/2056",2056,120,120,100,62.3965016939601,17301.4104108429,19
