"Season","End_year","Season_days","Data_days","Perc_complete","Chill_CP","Heat_GDH","Frost_H"
"2081/2082",2082,120,120,100,78.2122144989735,7351.75748234149,280
"2082/2083",2083,120,120,100,82.4769185204914,7636.22697466519,317
"2083/2084",2084,120,120,100,84.3909123706217,4481.59917128924,399
"2084/2085",2085,121,121,100,79.4407095451934,5594.68110184651,452
"2085/2086",2086,120,120,100,79.9430123346665,6148.53851746209,450
"2086/2087",2087,120,120,100,84.234562677384,5180.0105064502,392
"2087/2088",2088,120,120,100,78.9944958003998,6014.07992924843,518
"2088/2089",2089,121,121,100,84.3743437111607,5854.93127865251,414
"2089/2090",2090,120,120,100,85.0632574634801,3993.60085792281,464
"2090/2091",2091,120,120,100,79.9676378624754,5521.04048699792,541
"2091/2092",2092,120,120,100,85.3545937710314,3921.86770631094,396
"2092/2093",2093,121,121,100,78.8601032793013,7896.8808255652,393
"2093/2094",2094,120,120,100,76.3170658111703,7402.30269717798,614
"2094/2095",2095,120,120,100,87.1223266022134,5122.58881214634,303
"2095/2096",2096,120,120,100,79.8324342061169,8609.60723614041,190
"2096/2097",2097,121,121,100,71.7937703303905,9727.55859229527,360
"2097/2098",2098,120,120,100,78.7583559944505,6140.51930684596,568
"2098/2099",2099,120,120,100,84.2873752918968,6031.25061887316,391
"2099/2100",2100,120,120,100,85.3171100164054,6464.42614544742,141
"2100/2101",2101,120,120,100,82.4051609225244,6674.51359478477,385
