"Season","End_year","Season_days","Data_days","Perc_complete","Chill_CP","Heat_GDH","Frost_H"
"2043/2044",2044,120,120,100,86.188841463324,3640.50843296852,336
"2044/2045",2045,121,121,100,79.551286454448,2013.60868294397,889
"2045/2046",2046,120,120,100,79.1185811668711,4036.70495144976,701
"2046/2047",2047,120,120,100,79.6514254477124,3312.13528672606,714
"2047/2048",2048,120,120,100,85.0163977758102,2377.17931333836,555
"2048/2049",2049,121,121,100,81.06847600112,2219.39105681423,784
"2049/2050",2050,120,120,100,80.7582662647555,1131.24889771407,812
"2050/2051",2051,120,120,100,80.73920823956,4209.26905255485,593
"2051/2052",2052,120,120,100,81.0444244037826,5171.91130131064,415
"2052/2053",2053,121,121,100,84.6465779226237,4642.65503860172,372
"2053/2054",2054,120,120,100,86.4619090031501,4751.19116004929,360
"2054/2055",2055,120,120,100,83.8026414602318,3090.06909580622,553
"2055/2056",2056,120,120,100,76.2387351505986,5401.72713538446,483
"2056/2057",2057,121,121,100,79.1671104290499,2879.33635332901,743
"2057/2058",2058,120,120,100,87.6099184631757,3761.48673580633,333
"2058/2059",2059,120,120,100,79.2188497489642,2188.59356895741,835
"2059/2060",2060,120,120,100,79.6614530200131,4993.08108620252,591
"2060/2061",2061,121,121,100,80.3480303639553,6132.16370839812,470
"2061/2062",2062,120,120,100,78.1918470376459,1726.61533569731,832
"2062/2063",2063,120,120,100,82.3807739253079,2387.00765478564,699
"2063/2064",2064,120,120,100,80.807027103805,3537.55861721979,778
"2064/2065",2065,121,121,100,86.7146887424224,3225.7673348817,455
"2065/2066",2066,120,120,100,89.3522210413339,3057.2155690142,318
"2066/2067",2067,120,120,100,77.6640311234969,2008.31170799304,922
"2067/2068",2068,120,120,100,86.1856222045972,5748.83453342225,456
"2068/2069",2069,121,121,100,82.9274615246486,3406.26643809862,656
"2069/2070",2070,120,120,100,82.6418930197215,3507.28920692857,547
"2070/2071",2071,120,120,100,84.2244862201824,3892.95341637917,459
"2071/2072",2072,120,120,100,77.018645795446,3466.23084153328,768
"2072/2073",2073,121,121,100,86.4130384489399,6056.53756925184,347
"2073/2074",2074,120,120,100,73.4122870367519,5191.90192707814,777
"2074/2075",2075,120,120,100,83.4997999255847,5127.20368253998,546
"2075/2076",2076,120,120,100,88.395217196552,5134.1095548505,248
"2076/2077",2077,121,121,100,81.6889757573772,1944.50802855287,742
"2077/2078",2078,120,120,100,81.8244660663095,1967.90425191075,705
"2078/2079",2079,120,120,100,84.7492804542544,3082.84726699349,479
"2079/2080",2080,120,120,100,85.912809387939,4385.74666659534,342
"2080/2081",2081,121,121,100,82.173104470874,4265.2877469901,707
"2081/2082",2082,120,120,100,82.2620538535502,4411.09085369669,452
"2082/2083",2083,120,120,100,83.4809351941203,4520.49142223317,519
"2083/2084",2084,120,120,100,83.0199215578687,2381.38491531182,623
"2084/2085",2085,121,121,100,80.9643239678317,2950.44441229571,670
"2085/2086",2086,120,120,100,83.1454411042614,3567.90968011413,678
"2086/2087",2087,120,120,100,81.9067554099565,2904.92111355998,662
"2087/2088",2088,120,120,100,79.6979975556078,3523.29438799899,730
"2088/2089",2089,121,121,100,84.5224576086748,3348.71889079083,629
"2089/2090",2090,120,120,100,83.4137984285589,2021.15237466991,682
"2090/2091",2091,120,120,100,79.7493660443961,3218.527622886,842
"2091/2092",2092,120,120,100,83.1126383386218,2039.64890696947,677
"2092/2093",2093,121,121,100,84.1985919067556,4604.07756294403,540
"2093/2094",2094,120,120,100,77.9148683039621,4558.87242273614,895
"2094/2095",2095,120,120,100,87.2758425897628,2810.80733956676,523
"2095/2096",2096,120,120,100,82.6135662489141,5369.01931282971,333
"2096/2097",2097,121,121,100,70.5641614307806,6774.71877894923,652
"2097/2098",2098,120,120,100,77.5180347726473,3599.65553015005,843
"2098/2099",2099,120,120,100,83.743046382051,3396.90219355188,549
"2099/2100",2100,120,120,100,85.6856875460871,3574.33135848027,292
"2100/2101",2101,120,120,100,83.3282868826791,3890.82164430991,578
