"Season","End_year","Season_days","Data_days","Perc_complete","Chill_CP","Heat_GDH","Frost_H"
"2047/2048",2048,120,120,100,88.1405748538582,3156.74979777588,404
"2048/2049",2049,121,121,100,83.6996127847897,2903.90850627329,623
"2049/2050",2050,120,120,100,83.064438376814,1648.2384846569,636
"2050/2051",2051,120,120,100,78.1287239576832,5363.28862456232,463
"2051/2052",2052,120,120,100,80.3110989653151,6535.34146902896,358
"2052/2053",2053,121,121,100,84.0675374508073,5773.88266275311,317
"2053/2054",2054,120,120,100,83.9728063827406,5806.64761071932,263
"2054/2055",2055,120,120,100,85.765905714472,4073.14077246562,456
"2055/2056",2056,120,120,100,76.3315675953445,6518.20539549273,351
"2056/2057",2057,121,121,100,79.4786099658286,3785.01216742815,636
"2057/2058",2058,120,120,100,85.9458171824836,4713.28823898779,234
"2058/2059",2059,120,120,100,80.8290916694477,2916.96950091515,727
"2059/2060",2060,120,120,100,78.0801444437966,6165.31109889457,511
"2060/2061",2061,121,121,100,78.0080098320341,7441.41135484073,398
"2061/2062",2062,120,120,100,80.9464896867848,2140.37925017113,651
"2062/2063",2063,120,120,100,82.3528664538317,2951.56314699585,529
"2063/2064",2064,120,120,100,81.9159017979728,4192.86981514003,610
"2064/2065",2065,121,121,100,88.4628502643864,4023.95496969949,309
"2065/2066",2066,120,120,100,90.6935141129561,4027.04608889017,231
"2066/2067",2067,120,120,100,79.9531207310538,2690.64322246145,809
"2067/2068",2068,120,120,100,84.8721110493389,7141.80490803625,399
"2068/2069",2069,121,121,100,84.234951630071,4353.42583287321,575
"2069/2070",2070,120,120,100,84.5279364110138,4446.66452200711,485
"2070/2071",2071,120,120,100,85.3468368145586,4934.76275939122,369
"2071/2072",2072,120,120,100,81.2697515443815,4181.17894837819,676
"2072/2073",2073,121,121,100,84.8378911932923,7471.51239563711,286
"2073/2074",2074,120,120,100,72.5515493397834,6338.3070319118,711
"2074/2075",2075,120,120,100,80.7226410885887,6378.56464315392,454
"2075/2076",2076,120,120,100,86.7752732284516,6306.18422498275,176
"2076/2077",2077,121,121,100,83.98078390109,2446.97681846377,592
"2077/2078",2078,120,120,100,83.9849096180751,2567.07793687377,578
"2078/2079",2079,120,120,100,86.080598170116,3943.33089547046,417
"2079/2080",2080,120,120,100,88.2779236071528,5297.57489443198,202
"2080/2081",2081,121,121,100,82.0670793410645,5256.90017649438,605
"2081/2082",2082,120,120,100,82.0996936895754,5484.9755515689,363
"2082/2083",2083,120,120,100,83.1377512007421,5695.30718165636,422
"2083/2084",2084,120,120,100,83.9598493823632,3136.58717987128,530
"2084/2085",2085,121,121,100,81.010129600556,3986.32500678115,566
"2085/2086",2086,120,120,100,81.7030501272802,4452.14868805371,585
"2086/2087",2087,120,120,100,83.4774100947834,3699.66792699974,555
"2087/2088",2088,120,120,100,81.7275299463672,4398.31466320716,626
"2088/2089",2089,121,121,100,84.4574569313809,4206.58205373865,518
"2089/2090",2090,120,120,100,85.4230644904565,2682.96661263797,566
"2090/2091",2091,120,120,100,80.7256838556405,4018.06735375151,670
"2091/2092",2092,120,120,100,85.1767433948389,2637.21951402538,546
"2092/2093",2093,121,121,100,83.7838818721757,5880.40409929771,471
"2093/2094",2094,120,120,100,77.3821263514419,5579.29655370582,779
"2094/2095",2095,120,120,100,87.2648296626521,3538.27245471813,392
"2095/2096",2096,120,120,100,81.3005859491586,6575.87739732303,231
"2096/2097",2097,121,121,100,72.0127500987001,8049.95578539278,553
"2097/2098",2098,120,120,100,77.9304666691169,4498.23129255883,738
"2098/2099",2099,120,120,100,85.2885993360924,4303.45593943354,473
"2099/2100",2100,120,120,100,86.5154930268145,4657.81471748929,216
"2100/2101",2101,120,120,100,83.1492679006315,4781.85952282045,483
