"Season","End_year","Season_days","Data_days","Perc_complete","Chill_CP","Heat_GDH","Frost_H"
"2046/2047",2047,120,120,100,80.0734266903019,2617.80532584526,758
"2047/2048",2048,120,120,100,84.619734771748,1802.65054517379,595
"2048/2049",2049,121,121,100,81.0854628114203,1703.53816518281,846
"2049/2050",2050,120,120,100,80.0956416214567,878.902575431392,939
"2050/2051",2051,120,120,100,77.8911963835353,3591.54377295356,697
"2051/2052",2052,120,120,100,80.8820036673524,4422.53203392867,476
"2052/2053",2053,121,121,100,83.0669866949829,3986.07037090603,446
"2053/2054",2054,120,120,100,86.5373978607886,3905.44171136478,413
"2054/2055",2055,120,120,100,82.765401874447,2411.42744497443,591
"2055/2056",2056,120,120,100,75.8797959562335,4773.05993341561,582
"2056/2057",2057,121,121,100,77.5222218546987,2492.93114121025,806
"2057/2058",2058,120,120,100,87.4269724597725,3037.07733288873,374
"2058/2059",2059,120,120,100,77.7679190704785,1660.07359811245,918
"2059/2060",2060,120,120,100,81.3056271725673,4080.26898527518,617
"2060/2061",2061,121,121,100,80.8230895882261,5235.21599852666,530
"2061/2062",2062,120,120,100,75.9899991203147,1367.23771532346,911
"2062/2063",2063,120,120,100,79.1660197487399,1941.62605851097,779
"2063/2064",2064,120,120,100,80.5737491628825,2839.35138346814,842
"2064/2065",2065,121,121,100,84.7662850505094,2832.31299286755,566
"2065/2066",2066,120,120,100,88.8880496574748,2390.52932953555,370
"2066/2067",2067,120,120,100,77.6594117306158,1710.01434964873,1018
"2067/2068",2068,120,120,100,85.226157959567,5043.48971465835,508
"2068/2069",2069,121,121,100,82.873765243623,2795.23779448867,734
"2069/2070",2070,120,120,100,82.7057084005883,2839.59096130729,601
"2070/2071",2071,120,120,100,80.9682358092632,3345.10573613644,590
"2071/2072",2072,120,120,100,76.5698583761259,2791.13716850523,828
"2072/2073",2073,121,121,100,86.8966832386104,5257.29218861368,382
"2073/2074",2074,120,120,100,72.0862368565831,4514.44176429138,835
"2074/2075",2075,120,120,100,82.1499758192458,4418.03878658731,611
"2075/2076",2076,120,120,100,88.8443445205266,4388.74602894858,298
"2076/2077",2077,121,121,100,80.8766777027176,1514.88830205239,860
"2077/2078",2078,120,120,100,80.9721949184313,1589.64331943914,836
"2078/2079",2079,120,120,100,83.6604394375154,2468.12447284255,525
"2079/2080",2080,120,120,100,84.7010002279912,3816.19884812646,425
"2080/2081",2081,121,121,100,83.1448927545134,3324.59035376832,732
"2081/2082",2082,120,120,100,83.3846985047821,3578.77695364412,502
"2082/2083",2083,120,120,100,82.3141374374682,3711.76546735968,544
"2083/2084",2084,120,120,100,81.5193832433179,2056.7678629579,739
"2084/2085",2085,121,121,100,78.9836384414175,2412.11035121977,730
"2085/2086",2086,120,120,100,83.3122529438569,2770.98613604438,732
"2086/2087",2087,120,120,100,82.1573997804553,2267.6522925226,713
"2087/2088",2088,120,120,100,78.8206973511442,2813.53677614033,807
"2088/2089",2089,121,121,100,83.6606967325297,2612.36312707234,667
"2089/2090",2090,120,120,100,81.7959849797771,1672.8639160376,789
"2090/2091",2091,120,120,100,80.2484335367462,2466.55956227239,906
"2091/2092",2092,120,120,100,82.4348068541549,1541.88639154378,748
"2092/2093",2093,121,121,100,83.0602298022768,3875.41942690033,614
"2093/2094",2094,120,120,100,77.2736975411281,3601.18689799961,932
"2094/2095",2095,120,120,100,86.4087041693256,2189.46936624777,608
"2095/2096",2096,120,120,100,82.7769170731008,4469.01203844696,366
"2096/2097",2097,121,121,100,72.4702677257555,5918.43894297257,757
"2097/2098",2098,120,120,100,78.1178669167402,2880.31101969071,895
"2098/2099",2099,120,120,100,83.6707452473765,2702.1155556906,602
"2099/2100",2100,120,120,100,85.7282729769213,2940.26585296541,345
"2100/2101",2101,120,120,100,82.8687744018043,3149.93681284506,645
