"Season","End_year","Season_days","Data_days","Perc_complete","Chill_CP","Heat_GDH","Frost_H"
"2067/2068",2068,120,120,100,85.770242498329,7383.53059086204,389
"2068/2069",2069,121,121,100,83.8455765306717,4401.25382916257,547
"2069/2070",2070,120,120,100,84.0916219546125,4631.10250844527,483
"2070/2071",2071,120,120,100,84.8594951755003,4913.95747779403,336
"2071/2072",2072,120,120,100,80.0050519187062,4393.59404582717,672
"2072/2073",2073,121,121,100,84.6471142875344,7674.29816403519,288
"2073/2074",2074,120,120,100,74.5682052503671,6200.06261340156,665
"2074/2075",2075,120,120,100,81.4287897989234,6406.19878600724,433
"2075/2076",2076,120,120,100,85.2837647332326,6624.59663512185,177
"2076/2077",2077,121,121,100,85.4519341176092,2589.73897446226,586
"2077/2078",2078,120,120,100,83.6625964843715,2752.60268655699,576
"2078/2079",2079,120,120,100,87.8661504573774,4064.1492398018,396
"2079/2080",2080,120,120,100,87.0611766080201,5735.568358263,235
"2080/2081",2081,121,121,100,81.8738644206423,5405.46655683406,587
"2081/2082",2082,120,120,100,82.4941823671343,5473.18598556239,332
"2082/2083",2083,120,120,100,84.1055619005383,5693.77778807096,395
"2083/2084",2084,120,120,100,84.4189256466107,3247.32285219245,484
"2084/2085",2085,121,121,100,81.8664562194481,3876.66270964965,527
"2085/2086",2086,120,120,100,83.2098041741174,4515.37822306994,561
"2086/2087",2087,120,120,100,83.6167112783569,3696.7814219296,526
"2087/2088",2088,120,120,100,80.6781687663733,4438.64065497182,630
"2088/2089",2089,121,121,100,85.7963745701454,4282.95134191308,507
"2089/2090",2090,120,120,100,85.2035228684563,2790.23390797339,563
"2090/2091",2091,120,120,100,81.2771815864526,4045.11995663214,656
"2091/2092",2092,120,120,100,85.7812258470149,2726.046879909,520
"2092/2093",2093,121,121,100,84.2540375512581,5852.32833820209,444
"2093/2094",2094,120,120,100,78.2485720264212,5587.14066347573,724
"2094/2095",2095,120,120,100,86.0758040019555,3723.29097847175,384
"2095/2096",2096,120,120,100,81.5327233895059,6573.31968193781,232
"2096/2097",2097,121,121,100,74.3119292775737,7797.40784059465,449
"2097/2098",2098,120,120,100,79.4488860567053,4498.16749560833,702
"2098/2099",2099,120,120,100,86.3681182912351,4398.8587715365,455
"2099/2100",2100,120,120,100,88.0567824678983,4630.85503922962,184
"2100/2101",2101,120,120,100,84.2439290195834,5049.73178126104,459
