"Season","End_year","Season_days","Data_days","Perc_complete","Chill_CP","Heat_GDH","Frost_H"
"2041/2042",2042,120,120,100,82.28474514757,7823.96843538154,275
"2042/2043",2043,120,120,100,84.4157077639711,2926.55701025622,570
"2043/2044",2044,120,120,100,86.858121521951,5213.90037579602,234
"2044/2045",2045,121,121,100,78.9389825480139,3143.33608326362,747
"2045/2046",2046,120,120,100,80.9531304510101,5573.54003455816,552
"2046/2047",2047,120,120,100,78.5125525634894,4748.75239828508,619
"2047/2048",2048,120,120,100,88.2181133702097,3630.4764633663,352
"2048/2049",2049,121,121,100,83.0705803750761,3367.54439780954,546
"2049/2050",2050,120,120,100,82.9079327368518,1945.69694264513,546
"2050/2051",2051,120,120,100,77.8722654779776,5958.7210667925,409
"2051/2052",2052,120,120,100,79.5851376170631,7234.28088784078,335
"2052/2053",2053,121,121,100,83.4033322181313,6449.89013341349,272
"2053/2054",2054,120,120,100,86.0402093654438,6413.9062371864,225
"2054/2055",2055,120,120,100,83.9950721336409,4635.52268166188,410
"2055/2056",2056,120,120,100,75.6132482133999,7032.30541912559,304
"2056/2057",2057,121,121,100,79.3919050775967,4272.75225569494,577
"2057/2058",2058,120,120,100,86.7043236449344,5286.92893415038,208
"2058/2059",2059,120,120,100,80.3952406124408,3354.32524380647,638
"2059/2060",2060,120,120,100,78.4020201860203,6820.89126662118,479
"2060/2061",2061,121,121,100,79.8312430217211,8076.46546837874,351
"2061/2062",2062,120,120,100,81.5583763671584,2471.93929329189,582
"2062/2063",2063,120,120,100,83.9966152790512,3373.28253281442,470
"2063/2064",2064,120,120,100,83.2955648684856,4626.25177150965,534
"2064/2065",2065,121,121,100,88.6283086177882,4531.65389399137,272
"2065/2066",2066,120,120,100,90.5298937440675,4637.24073616508,177
"2066/2067",2067,120,120,100,80.3567499824676,3019.25657146331,742
"2067/2068",2068,120,120,100,82.5986148718293,7841.95388772059,358
"2068/2069",2069,121,121,100,83.5113356482871,4879.0746469209,537
"2069/2070",2070,120,120,100,83.8528804918933,5007.2086304035,454
"2070/2071",2071,120,120,100,84.7743491850069,5557.54851642158,330
"2071/2072",2072,120,120,100,80.0872072743259,4753.38027959224,633
"2072/2073",2073,121,121,100,85.1654875825225,8238.05853776261,267
"2073/2074",2074,120,120,100,73.3748428998642,6896.22838368453,664
"2074/2075",2075,120,120,100,79.433178325844,7105.36883902829,424
"2075/2076",2076,120,120,100,86.8207380386029,6970.22132302355,141
"2076/2077",2077,121,121,100,84.9388997678016,2890.51720743347,547
"2077/2078",2078,120,120,100,85.5854945017509,2926.43634412345,527
"2078/2079",2079,120,120,100,86.0665217557471,4463.96437267587,396
"2079/2080",2080,120,120,100,88.6740111191975,5906.94914130401,161
"2080/2081",2081,121,121,100,81.1404119022864,5867.70981344674,565
"2081/2082",2082,120,120,100,81.274610858185,6076.66043199599,315
"2082/2083",2083,120,120,100,83.1177892360429,6344.52925309259,387
"2083/2084",2084,120,120,100,85.1632100007428,3578.49543349165,472
"2084/2085",2085,121,121,100,80.8309506465685,4508.37684783526,515
"2085/2086",2086,120,120,100,81.6533638442816,4970.81417906284,517
"2086/2087",2087,120,120,100,83.5748615033499,4206.36196755432,488
"2087/2088",2088,120,120,100,78.2314499915919,4898.29475936387,568
"2088/2089",2089,121,121,100,84.8633480683347,4756.13881319296,471
"2089/2090",2090,120,120,100,84.3626386630094,3041.98047395144,510
"2090/2091",2091,120,120,100,80.6885539227496,4514.08029413223,601
"2091/2092",2092,120,120,100,85.608956613487,3047.83737280592,468
"2092/2093",2093,121,121,100,82.0283129807976,6580.74993873946,440
"2093/2094",2094,120,120,100,76.1612851934678,6210.28325108066,707
"2094/2095",2095,120,120,100,87.7821963370152,4003.00814883411,340
"2095/2096",2096,120,120,100,81.526730676329,7237.06648731232,203
"2096/2097",2097,121,121,100,72.7697433002759,8649.31326353736,462
"2097/2098",2098,120,120,100,78.3766869982464,5045.06227246486,671
"2098/2099",2099,120,120,100,84.915121093889,4910.98227614537,440
"2099/2100",2100,120,120,100,86.5699175825503,5251.69408370275,175
"2100/2101",2101,120,120,100,84.3279499522014,5328.61339300498,420
