"location","Month","Tmax","Tmin","scenario","start_year","end_year","scenario_year","reference_year","scenario_type","labels"
"Bonn",5,2.02926795698924,2.29453419354839,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Bonn",6,2.49983397849462,2.66045591397849,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Bonn",7,2.9316352688172,2.94192064516129,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Bonn",8,3.24391290322581,3.1698123655914,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Bonn",9,2.98799677419355,3.72851559139785,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Bonn",10,3.00560430107527,3.15347677419355,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Bonn",11,2.83485860215054,2.51722107526882,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Bonn",12,3.95974204301075,4.18679268817204,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Bonn",1,4.16053784946237,4.87645086021505,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Bonn",2,5.63193247311828,6.58708215053763,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Bonn",3,3.84683301075269,4.00138967741935,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Bonn",4,1.53360075268817,1.69870032258065,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Bonn",5,2.55313569892473,2.36974709677419,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Bonn",6,1.8754952688172,1.9689123655914,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Bonn",7,2.58095623655914,2.47264967741935,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Bonn",8,2.04455161290323,2.36937365591398,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Bonn",9,2.07525967741936,2.74339623655914,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Bonn",10,3.01994784946237,2.77790580645161,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Bonn",11,2.54926989247312,2.53151139784946,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Bonn",12,3.72811946236559,3.97968301075269,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Bonn",1,6.83117817204301,7.73682182795699,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Bonn",2,7.82700666666667,8.99919505376344,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Bonn",3,5.0455588172043,5.32661548387097,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Bonn",4,3.06973946236559,3.24394387096774,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Bonn",5,4.15201634408602,4.17281483870968,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Bonn",6,5.00265817204301,5.10558010752688,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Bonn",7,4.95776430107527,5.11759161290323,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Bonn",8,6.15011612903226,5.90085107526882,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Bonn",9,5.1595564516129,5.96514784946237,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Bonn",10,5.1176688172043,5.4375364516129,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Bonn",11,4.7012811827957,4.52026301075269,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Bonn",12,5.80120010752688,6.0964652688172,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Bonn",1,0.219443655913979,-0.0752203225806451,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",2,0.356473333333333,0.824106344086022,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",3,-1.44103720430108,-0.48890688172043,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",4,0.0885752688172037,0.119105376344086,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",5,0.143833333333333,0.21903817204301,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",6,0.195255053763439,0.436738924731184,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",7,0.0604840860215035,0.335411397849462,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",8,-0.591413548387099,-0.192607419354838,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",9,0.254957096774195,-0.212409247311829,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",10,0.566705483870967,0.545750967741935,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",11,0.389220967741935,0.57811935483871,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",12,0.483560215053763,0.451402903225806,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",1,1.25393559139785,1.20662161290323,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",2,0.138503978494623,0.375556344086021,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",3,-0.0830517204301078,0.489710860215054,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",4,-0.527716666666667,0.0525489247311826,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",5,0.481970430107527,0.349175268817204,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",6,0.792076021505377,0.705027634408603,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",7,0.990721182795699,0.941019462365592,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",8,-0.538082903225806,-0.298057419354837,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",9,0.351402258064518,0.170903655913978,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",10,0.0689135483870977,0.159378387096774,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",11,0.939220967741935,1.03868387096774,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",12,0.725431182795699,0.88505935483871,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",1,0.581667849462365,0.388908709677419,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",2,0.334757204301075,0.713411182795699,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",3,-0.54490494623656,-0.19230688172043,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",4,0.186113978494623,0.204182795698924,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",5,0.833675268817203,0.712901075268817,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",6,1.10636150537634,0.883919569892473,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",7,0.418645376344084,0.501759784946238,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",8,-0.179703870967742,-0.206207419354838,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",9,0.582626451612903,0.295900430107526,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",10,-0.0763848387096768,0.622228387096774,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",11,0.398303225806452,0.84945,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",12,0.930965053763441,0.964649677419355,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",1,1.75262107526882,1.59050548387097,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",2,0.663378172043011,1.30515956989247,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",3,-0.626753333333333,0.246709247311828,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",4,0.556789784946236,0.610189247311828,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",5,0.994994623655913,1.00365752688172,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",6,2.05623731182796,2.00817924731183,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",7,1.58379860215054,1.77533397849462,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",8,0.337692903225804,0.715699032258065,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",9,2.10721677419355,1.87694559139785,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",10,0.667890967741936,1.43502677419355,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",11,1.25984193548387,1.41871774193548,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",12,1.49120537634409,1.57740935483871,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",1,1.00961784946237,0.865844193548387,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",2,0.449949139784946,0.800382150537634,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",3,-0.053343655913979,0.412546344086021,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",4,0.0158107526881714,0.281906989247312,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",5,1.5188623655914,1.07887043010753,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",6,1.43189860215054,1.31663569892473,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",7,1.23311956989247,1.30606301075269,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",8,-0.861668387096774,-0.0847396774193534,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",9,1.19447967741936,0.891826236559139,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",10,0.682234516129032,1.05945580645161,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",11,0.974253225806452,1.43300806451613,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",12,1.25958279569892,1.37029967741935,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",1,3.68025817204301,3.72621516129032,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",2,2.64502333333333,3.21249505376344,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",3,1.14538215053763,1.73777215053763,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",4,1.55194946236559,1.82715053763441,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",5,3.11774301075269,2.88193817204301,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",6,4.55906150537634,4.45330344086022,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",7,3.6099276344086,3.95100494623656,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",8,3.24389612903226,3.44673774193549,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",9,4.2787764516129,4.11357784946236,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",10,2.77995548387097,3.7190864516129,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",11,3.12626451612903,3.42175967741936,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",12,3.33266344086022,3.48708193548387,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",1,2.2414952688172,2.20039580645161,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",2,1.46017978494624,1.88408215053763,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",3,0.686196666666667,1.05232215053763,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",4,0.374833333333333,0.589389247311828,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",5,0.574851075268818,0.828351075268817,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",6,1.27360021505376,1.35621311827957,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",7,1.49997602150538,1.74146784946237,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",8,0.438946129032256,0.852044193548387,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",9,1.43401677419355,1.47208107526882,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",10,0.487463548387097,1.35913161290323,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",11,1.39854838709677,1.68446612903226,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",12,1.93050376344086,1.95554161290323,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",1,2.23235978494624,2.19218290322581,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",2,0.895118494623656,1.3770176344086,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",3,0.382775698924732,0.877706021505376,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",4,0.296839784946236,0.598194086021505,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",5,0.755365591397851,0.663155913978494,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",6,1.5559776344086,1.48755827956989,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",7,1.39607440860215,1.58177430107527,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",8,0.418142903225807,0.970058709677421,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",9,1.52909741935484,1.74916978494624,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",10,0.509457096774193,1.18616387096774,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",11,1.35061935483871,1.6991,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",12,2.21679408602151,2.05537870967742,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",1,2.07618397849462,2.00954258064516,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",2,1.45164913978495,1.71196440860215,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",3,-0.271998494623656,0.242354408602151,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",4,0.989773655913977,0.911326344086021,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",5,0.573039784946236,0.799930107526881,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",6,0.907445376344086,1.09516150537634,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",7,1.38999376344086,1.70608720430108,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",8,0.800983225806451,1.46881032258065,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",9,0.893149032258066,1.46404075268817,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",10,0.701892580645161,1.54419935483871,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",11,1.36444032258064,1.71011612903226,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",12,2.2123247311828,2.14267387096774,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",1,3.11719204301075,2.9156635483871,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",2,2.08034430107527,2.46251440860215,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",3,1.11649827956989,1.58766247311828,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",4,0.570415591397849,0.760556989247312,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",5,1.4289688172043,1.62595107526882,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",6,2.02725505376344,2.28076150537635,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",7,2.24990344086022,2.89557913978495,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",8,1.92189612903226,2.52440870967742,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",9,2.42098451612903,2.74971978494624,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",10,2.27761032258065,2.55506870967742,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",11,2.33633387096774,2.56686612903226,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",12,2.53001827956989,2.60737548387097,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",1,3.12702591397849,3.00504419354839,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",2,1.93708946236559,2.48350795698925,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",3,0.722859569892472,1.17972537634409,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",4,0.758513978494623,0.931242473118279,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",5,1.07707688172043,1.35520430107527,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",6,1.81391795698925,2.09921634408602,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",7,2.32084053763441,2.58580655913978,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",8,1.31024290322581,1.91290064516129,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",9,2.26502161290323,1.9393423655914,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",10,1.65446032258065,2.32364612903226,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",11,2.39356935483871,2.51266290322581,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",12,2.43376344086021,2.29644322580645,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",1,5.36927107526882,5.11457806451613,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",2,4.65567655913978,4.8485111827957,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",3,2.61092247311828,2.84936731182796,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",4,2.56949462365591,2.92249892473118,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",5,3.66128494623656,3.54073817204301,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",6,5.09713569892473,5.0381276344086,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",7,6.36742279569892,6.39519526881721,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",8,5.5869735483871,5.93315870967742,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",9,5.14697967741936,5.73908591397849,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",10,3.8266635483871,4.90375580645161,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",11,4.56968387096774,4.9112064516129,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",12,5.22068279569892,5.16970290322581,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",1,1.80163053763441,2.11425827956989,"ssp126",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"Bonn",2,1.56056634408602,0.915189462365592,"ssp126",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"Bonn",3,1.28059709677419,0.832277096774193,"ssp126",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"Bonn",4,0.9876511827957,1.01710043010753,"ssp126",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"Bonn",5,0.900004838709677,0.817575268817204,"ssp126",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"Bonn",6,1.36708602150538,1.35390172043011,"ssp126",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"Bonn",7,1.62752827956989,1.51339849462366,"ssp126",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"Bonn",8,1.61333870967742,2.21538827956989,"ssp126",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"Bonn",9,1.5335211827957,1.73076440860215,"ssp126",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"Bonn",10,0.624776236559141,1.32460268817204,"ssp126",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"Bonn",11,0.437579892473119,0.540686989247312,"ssp126",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"Bonn",12,2.6682088172043,2.45857666666667,"ssp126",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"Bonn",1,3.34185311827957,3.74053892473118,"ssp126",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"Bonn",2,2.45697440860215,2.21587817204301,"ssp126",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"Bonn",3,1.20855032258065,1.15874806451613,"ssp126",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"Bonn",4,0.936302795698925,1.0457052688172,"ssp126",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"Bonn",5,1.14438064516129,1.25225913978495,"ssp126",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"Bonn",6,2.01621344086022,1.64587591397849,"ssp126",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"Bonn",7,1.94085086021505,1.98063559139785,"ssp126",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"Bonn",8,1.13008225806452,2.0135447311828,"ssp126",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"Bonn",9,1.48968892473118,1.4659111827957,"ssp126",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"Bonn",10,1.43444075268817,1.75102688172043,"ssp126",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"Bonn",11,0.795778279569893,1.00548698924731,"ssp126",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"Bonn",12,2.29057010752688,2.34687182795699,"ssp126",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"Bonn",1,2.65464021505376,2.8382211827957,"ssp245",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"Bonn",2,1.76494053763441,1.51541849462366,"ssp245",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"Bonn",3,1.34748419354839,1.22407387096774,"ssp245",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"Bonn",4,0.389314086021505,0.529798817204301,"ssp245",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"Bonn",5,0.644453225806451,1.0109123655914,"ssp245",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"Bonn",6,0.82121989247312,1.21611784946237,"ssp245",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"Bonn",7,1.44493311827957,1.57733720430108,"ssp245",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"Bonn",8,1.10502580645161,1.59947860215054,"ssp245",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"Bonn",9,1.67022924731183,1.96479344086021,"ssp245",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"Bonn",10,0.584674623655914,1.5367252688172,"ssp245",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"Bonn",11,1.07017989247312,1.1563047311828,"ssp245",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"Bonn",12,1.64178301075269,1.78137505376344,"ssp245",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"Bonn",1,3.45087892473118,3.65012279569892,"ssp245",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"Bonn",2,2.6958647311828,2.45646365591398,"ssp245",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"Bonn",3,2.21937774193548,2.13582548387097,"ssp245",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"Bonn",4,0.745046344086022,1.00933591397849,"ssp245",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"Bonn",5,1.01521129032258,1.56299623655914,"ssp245",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"Bonn",6,2.25000537634409,2.4352888172043,"ssp245",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"Bonn",7,2.41591053763441,2.45306784946237,"ssp245",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"Bonn",8,2.69752419354839,3.13201569892473,"ssp245",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"Bonn",9,2.93464698924731,3.27034666666667,"ssp245",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"Bonn",10,1.85691333333333,2.83834946236559,"ssp245",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"Bonn",11,2.51486860215054,2.42987569892473,"ssp245",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"Bonn",12,2.49959268817204,2.64057827956989,"ssp245",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"Bonn",1,3.69890956989247,3.96560182795699,"ssp585",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"Bonn",2,2.00465989247312,1.69147978494624,"ssp585",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"Bonn",3,1.32320516129032,1.55480612903226,"ssp585",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"Bonn",4,0.754065698924732,1.06071655913978,"ssp585",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"Bonn",5,1.09497258064516,1.30885430107527,"ssp585",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"Bonn",6,1.98237634408602,2.26107430107527,"ssp585",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"Bonn",7,2.50219279569892,2.58385010752688,"ssp585",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"Bonn",8,1.84603064516129,2.47162860215054,"ssp585",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"Bonn",9,1.77314537634409,2.26887892473118,"ssp585",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"Bonn",10,1.45653752688172,2.49983172043011,"ssp585",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"Bonn",11,2.25082182795699,2.13949182795699,"ssp585",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"Bonn",12,2.55863462365591,2.67906376344086,"ssp585",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"Bonn",1,5.67415795698925,5.75425827956989,"ssp585",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
