"","Month","Tmin","Tmax","Chill_eff","Heat_eff"
"2628",12,-18,8,0.986668649852813,0.473916834921658
"2629",12,-18,9,0.997408920796144,0.671240148229606
"2630",12,-18,10,0,0.902773037342164
"2631",12,-18,11,0,1.1673944553581
"2632",12,-18,12,0,1.4633157211465
"2633",12,-18,13,0,1.78785644756821
"2634",12,-18,14,0,2.13791682972512
"2635",12,-18,15,0,2.50967055866966
"2636",12,-18,16,0,2.89925371760259
"2637",12,-18,17,0,3.30276681655498
"2638",12,-18,18,0,3.71596447239827
"2639",12,-18,19,0,4.13449805495637
"2640",12,-18,20,0,4.55407541185414
"2641",12,-18,21,0,4.97053000052271
"2642",12,-18,22,0,5.3795560079529
"2643",12,-18,23,0,5.77703079166752
"2644",12,-18,24,0,6.1589187070011
"2645",12,-18,25,0.133858962572304,6.52145438169968
"2646",12,-18,26,0.0888992787468633,6.86119564072823
"2647",12,-18,27,0,7.17502817395343
"2648",12,-18,28,0,7.46033283703875
"2649",12,-18,29,0,7.54364347730199
"2650",12,-18,30,0,7.12365811062591
"2651",12,-17,-15,0,0
"2652",12,-17,-14,0,0
"2653",12,-17,-13,0,0
"2654",12,-17,-12,0,0
"2655",12,-17,-11,0,0
"2656",12,-17,-10,0,0
"2657",12,-17,-9,0,0
"2658",12,-17,-8,0,0
"2659",12,-17,-7,0,0
"2660",12,-17,-6,0,0
"2661",12,-17,-5,0,0
"2662",12,-17,-4,0,0
"2663",12,-17,-3,0,0
"2664",12,-17,-2,0,0
"2665",12,-17,-1,0.00000000716937830927354,0
"2666",12,-17,0,0.00000455081055961005,0
"2667",12,-17,1,0.00213237127731516,0
"2668",12,-17,2,0.497514041309063,0.0000543397350789565
"2669",12,-17,3,0.884991681747691,0.00796902225838911
"2670",12,-17,4,0.918783517544148,0.0384252806944324
"2671",12,-17,5,0.928412161177141,0.0975061789800416
"2672",12,-17,6,0.995305774209198,0.190411131935318
"2673",12,-17,7,0.973385580520728,0.318732367185391
"2674",12,-17,8,0.999718461135402,0.483451286654838
"2675",12,-17,9,1.00513430088366,0.684008875982463
"2676",12,-17,10,0,0.919192474424625
"2677",12,-17,11,0,1.18806887283333
"2678",12,-17,12,0,1.48847300234784
"2679",12,-17,13,0,1.81775446907794
"2680",12,-17,14,0,2.17249836215702
"2681",12,-17,15,0,2.54890739536811
"2682",12,-17,16,0,2.94328076800806
"2683",12,-17,17,0,3.35152296363868
"2684",12,-17,18,0,3.76933653388946
"2685",12,-17,19,0,4.19240430911238
"2686",12,-17,20,0,4.61651753507966
"2687",12,-17,21,0,5.03727215746366
"2688",12,-17,22,0,5.45038006275336
"2689",12,-17,23,0,5.85159168403893
"2690",12,-17,24,0,6.23689277599701
"2691",12,-17,25,0,6.60254189530568
"2692",12,-17,26,0.104610327414231,6.94511309380242
"2693",12,-17,27,0,7.2616247230529
"2694",12,-17,28,0,7.54925367899127
"2695",12,-17,29,0,7.63448696031995
"2696",12,-17,30,0,7.20621865390283
"2697",12,-16,-15,0,0
"2698",12,-16,-14,0,0
"2699",12,-16,-13,0,0
"2700",12,-16,-12,0,0
"2701",12,-16,-11,0,0
"2702",12,-16,-10,0,0
"2703",12,-16,-9,0,0
"2704",12,-16,-8,0,0
"2705",12,-16,-7,0,0
"2706",12,-16,-6,0,0
"2707",12,-16,-5,0,0
"2708",12,-16,-4,0,0
"2709",12,-16,-3,0,0
"2710",12,-16,-2,0,0
"2711",12,-16,-1,0.00000000703070461266764,0
"2712",12,-16,0,0.00000457794957465026,0
"2713",12,-16,1,0.00214328467488483,0
"2714",12,-16,2,0.502926945127911,0.0000543397350789565
"2715",12,-16,3,0.922017851650263,0.00819059929178843
"2716",12,-16,4,0.939076238823346,0.039333430038533
"2717",12,-16,5,0.949077706852332,0.0998550312867998
"2718",12,-16,6,0.987539621749856,0.194794073473813
"2719",12,-16,7,0.991385795490655,0.325739331284301
"2720",12,-16,8,1.01186131910217,0.49352803298148
"2721",12,-16,9,0.968709282853434,0.697440766611602
"2722",12,-16,10,0,0.936634468005775
"2723",12,-16,11,0,1.20994093498249
"2724",12,-16,12,0,1.51507438109816
"2725",12,-16,13,0,1.8491976524974
"2726",12,-16,14,0,2.20871671312936
"2727",12,-16,15,0,2.59007206261084
"2728",12,-16,16,0,2.98940868930214
"2729",12,-16,17,0,3.40253744046084
"2730",12,-16,18,0,3.82517114906111
"2731",12,-16,19,0,4.25310213945156
"2732",12,-16,20,0,4.68188250298644
"2733",12,-16,21,0,5.10710517313668
"2734",12,-16,22,0,5.52435132143793
"2735",12,-16,23,0,5.92939805800409
"2736",12,-16,24,0,6.31824260037077
"2737",12,-16,25,0,6.68719314925316
"2738",12,-16,26,0.144883921787677,7.03289589587513
"2739",12,-16,27,0.058206426179033,7.35213213336339
"2740",12,-16,28,0,7.64209554676219
"2741",12,-16,29,0,7.72927289592703
"2742",12,-16,30,0,7.29218781665949
"2743",12,-15,-15,0,0
"2744",12,-15,-14,0,0
"2745",12,-15,-13,0,0
"2746",12,-15,-12,0,0
"2747",12,-15,-11,0,0
"2748",12,-15,-10,0,0
"2749",12,-15,-9,0,0
"2750",12,-15,-8,0,0
"2751",12,-15,-7,0,0
"2752",12,-15,-6,0,0
"2753",12,-15,-5,0,0
"2754",12,-15,-4,0,0
"2755",12,-15,-3,0,0
"2756",12,-15,-2,0,0
"2757",12,-15,-1,0.00000000688379428134232,0
"2758",12,-15,0,0.00000461037096957796,0
"2759",12,-15,1,0.00215619069143289,0
"2760",12,-15,2,0.5085799551623,0.0000543397350789565
"2761",12,-15,3,0.951823182305772,0.00843080125367261
"2762",12,-15,4,0.999454166092659,0.0403060906849726
"2763",12,-15,5,0.977963007177273,0.102405356419715
"2764",12,-15,6,0.968672847865638,0.199477495503442
"2765",12,-15,7,1.0076313939567,0.333209716964073
"2766",12,-15,8,1.02241415167067,0.504188148049403
"2767",12,-15,9,0.938334032596703,0.711678641395925
"2768",12,-15,10,0,0.955188314593227
"2769",12,-15,11,0,1.23312999377959
"2770",12,-15,12,0,1.54320678644748
"2771",12,-15,13,0,1.88224783286031
"2772",12,-15,14,0,2.24680722906804
"2773",12,-15,15,0,2.63333236230245
"2774",12,-15,16,0,3.037806685231
"2775",12,-15,17,0,3.45602982510865
"2776",12,-15,18,0,3.88383888317195
"2777",12,-15,19,0,4.31679882851971
"2778",12,-15,20,0,4.75043237533174
"2779",12,-15,21,0,5.18019892925603
"2780",12,-15,22,0,5.60171023139282
"2781",12,-15,23,0,6.01074486356211
"2782",12,-15,24,0,6.40338910639648
"2783",12,-15,25,0,6.77591880741219
"2784",12,-15,26,0,7.12477811938991
"2785",12,-15,27,0.0761380965917569,7.44678284082695
"2786",12,-15,28,0,7.73910459731975
"2787",12,-15,29,0,7.82823235925194
"2788",12,-15,30,0,7.38156893011759
"2789",12,-14,-14,0,0
"2790",12,-14,-13,0,0
"2791",12,-14,-12,0,0
"2792",12,-14,-11,0,0
"2793",12,-14,-10,0,0
"2794",12,-14,-9,0,0
"2795",12,-14,-8,0,0
"2796",12,-14,-7,0,0
"2797",12,-14,-6,0,0
"2798",12,-14,-5,0,0
"2799",12,-14,-4,0,0
"2800",12,-14,-3,0,0
"2801",12,-14,-2,0,0
"2802",12,-14,-1,0.00000000672901295340986,0
"2803",12,-14,0,0.00000464945978121508,0
"2804",12,-14,1,0.00217163090822248,0
"2805",12,-14,2,0.514536245678602,0.0000543397350789565
"2806",12,-14,3,0.924475274385121,0.00869173162775352
"2807",12,-14,4,0.953211419980624,0.0413621607816295
"2808",12,-14,5,1.00571966721644,0.105167893325675
"2809",12,-14,6,0.979669458184939,0.204512104403944
"2810",12,-14,7,1.01684095416312,0.341181728305631
"2811",12,-14,8,1.01671782140599,0.515479416980541
"2812",12,-14,9,0.979606956828472,0.726907457648252
"2813",12,-14,10,0,0.974950544976883
"2814",12,-14,11,0,1.25780282928864
"2815",12,-14,12,0,1.57293374925602
"2816",12,-14,13,0,1.91707720928272
"2817",12,-14,14,0,2.28697473559198
"2818",12,-14,15,0,2.67886531948303
"2819",12,-14,16,0,3.08869371019966
"2820",12,-14,17,0,3.51238565236471
"2821",12,-14,18,0,3.94557756365527
"2822",12,-14,19,0,4.3837724268783
"2823",12,-14,20,0,4.82235786861059
"2824",12,-14,21,0,5.25682603159951
"2825",12,-14,22,0,5.68278701283263
"2826",12,-14,23,0,6.09613690587364
"2827",12,-14,24,0,6.49280902867419
"2828",12,-14,25,0,6.86895642693756
"2829",12,-14,26,0,7.22103678646712
"2830",12,-14,27,0.0839201988047575,7.54584184777712
"2831",12,-14,28,0,7.84055568904757
"2832",12,-14,29,0,7.93171258645179
"2833",12,-14,30,0,7.47441931729972
"2834",12,-13,-13,0,0
"2835",12,-13,-12,0,0
"2836",12,-13,-11,0,0
"2837",12,-13,-10,0,0
"2838",12,-13,-9,0,0
"2839",12,-13,-8,0,0
"2840",12,-13,-7,0,0
"2841",12,-13,-6,0,0
"2842",12,-13,-5,0,0
"2843",12,-13,-4,0,0
"2844",12,-13,-3,0,0
"2845",12,-13,-2,0,0
"2846",12,-13,-1,0.00000000656681322772454,0
"2847",12,-13,0,0.0000046969528499484,0
"2848",12,-13,1,0.0021902670483987,0
"2849",12,-13,2,0.520874179094859,0.0000543397350789565
"2850",12,-13,3,0.980461219275637,0.00897575205882991
"2851",12,-13,4,0.928294409664122,0.0425190137337635
"2852",12,-13,5,1.02247736049998,0.108154735084797
"2853",12,-13,6,0.994867683896544,0.209943808493935
"2854",12,-13,7,1.02706151971864,0.349698403519385
"2855",12,-13,8,0.947243402683802,0.527490022949651
"2856",12,-13,9,1.0310734899989,0.743241803495846
"2857",12,-13,10,0,0.996058514183524
"2858",12,-13,11,0,1.28404855880437
"2859",12,-13,12,0,1.60435385798262
"2860",12,-13,13,0,1.95394391462805
"2861",12,-13,14,0,2.32940688950472
"2862",12,-13,15,0,2.72689335656542
"2863",12,-13,16,0,3.14246195031871
"2864",12,-13,17,0,3.57188003817609
"2865",12,-13,18,0,4.01068283404653
"2866",12,-13,19,0,4.4542380866536
"2867",12,-13,20,0,4.89796647988966
"2868",12,-13,21,0,5.33737109638861
"2869",12,-13,22,0,5.76816228391567
"2870",12,-13,23,0,6.18600005159337
"2871",12,-13,24,0,6.58677311978782
"2872",12,-13,25,0,6.96661461599902
"2873",12,-13,26,0,7.32196847681167
"2874",12,-13,27,0.126618644310085,7.64966803018522
"2875",12,-13,28,0,7.94707889000541
"2876",12,-13,29,0,8.04006714057742
"2877",12,-13,30,0,7.57101247963617
"2878",12,-12,-12,0,0
"2879",12,-12,-11,0,0
"2880",12,-12,-10,0,0
"2881",12,-12,-9,0,0
"2882",12,-12,-8,0,0
"2883",12,-12,-7,0,0
"2884",12,-12,-6,0,0
"2885",12,-12,-5,0,0
"2886",12,-12,-4,0,0
"2887",12,-12,-3,0,0
"2888",12,-12,-2,0,0
"2889",12,-12,-1,0.00000000639773135798665,0
"2890",12,-12,0,0.00000475497809080926,0
"2891",12,-12,1,0.00221292161501626,0
"2892",12,-12,2,0.527366679705325,0.0000543397350789565
"2893",12,-12,3,0.908071346185844,0.00928556075042096
"2894",12,-12,4,0.911613486290616,0.0437973390446188
"2895",12,-12,5,1.02776613406701,0.11137975073299
"2896",12,-12,6,1.01422273709661,0.215819979310713
"2897",12,-12,7,1.03539361729009,0.358809682516712
"2898",12,-12,8,0.947914281479418,0.540427522900621
"2899",12,-12,9,1.04825023450383,0.760791456833656
"2900",12,-12,10,0,1.01868972593035
"2901",12,-12,11,0,1.31194403338448
"2902",12,-12,12,0,1.63773316089591
"2903",12,-12,13,0,1.99305490239998
"2904",12,-12,14,0,2.37433244475619
"2905",12,-12,15,0,2.77780677621749
"2906",12,-12,16,0,3.19943129530069
"2907",12,-12,17,0,3.63482809524194
"2908",12,-12,18,0,4.07939854886947
"2909",12,-12,19,0,4.52854197627658
"2910",12,-12,20,0,4.97771612767793
"2911",12,-12,21,0,5.42245302421559
"2912",12,-12,22,0,5.85821679611743
"2913",12,-12,23,0,6.28065524705232
"2914",12,-12,24,0,6.68561971283892
"2915",12,-12,25,0,7.06924819181695
"2916",12,-12,26,0,7.42812795462603
"2917",12,-12,27,0.131095694160487,7.75913358024783
"2918",12,-12,28,0.000000117339271074084,8.05937663468256
"2919",12,-12,29,0,8.15371644139008
"2920",12,-12,30,0,7.67314764675947
"2921",12,-11,-11,0,0
"2922",12,-11,-10,0,0
"2923",12,-11,-9,0,0
"2924",12,-11,-8,0,0
"2925",12,-11,-7,0,0
"2926",12,-11,-6,0,0
"2927",12,-11,-5,0,0
"2928",12,-11,-4,0,0
"2929",12,-11,-3,0,0
"2930",12,-11,-2,0,0
"2931",12,-11,-1,0.00000000622238196275428,0
"2932",12,-11,0,0.00000482622594447125,0
"2933",12,-11,1,0.00224063094651747,0
"2934",12,-11,2,0.53432920692663,0.0000543397350789565
"2935",12,-11,3,0.918788165640639,0.00962428972435138
"2936",12,-11,4,0.963525143685069,0.0452343301695849
"2937",12,-11,5,1.01300467165733,0.114882837570018
"2938",12,-11,6,1.02398050585464,0.222187854104214
"2939",12,-11,7,1.0082521256819,0.368578120070389
"2940",12,-11,8,1.02175319633228,0.554455302266309
"2941",12,-11,9,0,0.77971581213205
"2942",12,-11,10,0,1.04293939673278
"2943",12,-11,11,0,1.3416794844566
"2944",12,-11,12,0,1.67332086135593
"2945",12,-11,13,0,2.03464750668608
"2946",12,-11,14,0,2.42213612164813
"2947",12,-11,15,0,2.83197794937564
"2948",12,-11,16,0,3.25993851661494
"2949",12,-11,17,0,3.7015075077899
"2950",12,-11,18,0,4.15211512490251
"2951",12,-11,19,0,4.60723064221715
"2952",12,-11,20,0,5.06223125728175
"2953",12,-11,21,0,5.51244844272214
"2954",12,-11,22,0,5.95332711662038
"2955",12,-11,23,0,6.38048433661254
"2956",12,-11,24,0,6.78984688495577
"2957",12,-11,25,0,7.17768710779108
"2958",12,-11,26,0,7.54037844761146
"2959",12,-11,27,0.133621874767191,7.87463998598853
"2960",12,-11,28,0.000136160657869726,8.1775999152921
"2961",12,-11,29,0.00000000460305976174193,8.2729519056221
"2962",12,-11,30,0,7.78122321877378
"2963",12,-10,-10,0,0
"2964",12,-10,-9,0,0
"2965",12,-10,-8,0,0
"2966",12,-10,-7,0,0
"2967",12,-10,-6,0,0
"2968",12,-10,-5,0,0
"2969",12,-10,-4,0,0
"2970",12,-10,-3,0,0
"2971",12,-10,-2,0,0
"2972",12,-10,-1,0.00000000604145085696839,0
"2973",12,-10,0,0.00000491419223457971,0
"2974",12,-10,1,0.00227472671583875,0
"2975",12,-10,2,0.541938062350987,0.0000543397350789565
"2976",12,-10,3,0.920681513031605,0.00999563616227455
"2977",12,-10,4,0.98102105908189,0.0468628596377784
"2978",12,-10,5,0.982769906346699,0.11873353996132
"2979",12,-10,6,1.03200315734243,0.229099991729806
"2980",12,-10,7,0.953143343227393,0.37917064498653
"2981",12,-10,8,1.04780732697116,0.569700568300471
"2982",12,-10,9,0,0.800203741383014
"2983",12,-10,10,0,1.06892290204937
"2984",12,-10,11,0,1.37356324398053
"2985",12,-10,12,0,1.71136587429803
"2986",12,-10,13,0,2.07910042517992
"2987",12,-10,14,0,2.47324559817571
"2988",12,-10,15,0,2.88976825453845
"2989",12,-10,16,0,3.32430153981785
"2990",12,-10,17,0,3.77236515877078
"2991",12,-10,18,0,4.22947708140873
"2992",12,-10,19,0,4.69091285607896
"2993",12,-10,20,0,5.15191762951155
"2994",12,-10,21,0,5.6077841842151
"2995",12,-10,22,0,6.05396535495071
"2996",12,-10,23,0,6.48624343164346
"2997",12,-10,24,0,6.90042834689184
"2998",12,-10,25,0,7.29254495398621
"2999",12,-10,26,0,7.65895685076274
"3000",12,-10,27,0.103656958599224,7.99643597799603
"3001",12,-10,28,0.00607789709490026,8.30222011284507
"3002",12,-10,29,0.00000363666220929456,8.3987193214631
"3003",12,-10,30,0,7.89659850901735
"3004",12,-9,-9,0,0
"3005",12,-9,-8,0,0
"3006",12,-9,-7,0,0
"3007",12,-9,-6,0,0
"3008",12,-9,-5,0,0
"3009",12,-9,-4,0,0
"3010",12,-9,-3,0,0
"3011",12,-9,-2,0,0
"3012",12,-9,-1,0.00000000585568619469862,0
"3013",12,-9,0,0.00000502574780358655,0
"3014",12,-9,1,0.00231696784193254,0
"3015",12,-9,2,0.550310801583183,0.0000543397350789565
"3016",12,-9,3,0.933589612442981,0.0104040506004751
"3017",12,-9,4,0.981409939344526,0.0486980798145895
"3018",12,-9,5,1.01897471939467,0.122993462946238
"3019",12,-9,6,1.03591908423637,0.236619475028387
"3020",12,-9,7,0.995450466144866,0.390818105014074
"3021",12,-9,8,1.0576621407958,0.586350214144666
"3022",12,-9,9,0,0.822362596296797
"3023",12,-9,10,0,1.09694785932687
"3024",12,-9,11,0,1.40786480145275
"3025",12,-9,12,0,1.75224271650547
"3026",12,-9,13,0,2.12689630239783
"3027",12,-9,14,0,2.52805280814003
"3028",12,-9,15,0,2.95154350796369
"3029",12,-9,16,0,3.39304544216047
"3030",12,-9,17,0,3.8481348135134
"3031",12,-9,18,0,4.31207094847702
"3032",12,-9,19,0,4.78004773006509
"3033",12,-9,20,0,5.2472686015047
"3034",12,-9,21,0,5.7091499693619
"3035",12,-9,22,0,6.16115315967552
"3036",12,-9,23,0,6.5987670050132
"3037",12,-9,24,0,7.0177308562692
"3038",12,-9,25,0,7.41411653293899
"3039",12,-9,26,0,7.78442176312894
"3040",12,-9,27,0.0872712066874249,8.12556807460418
"3041",12,-9,28,0.0211100805092544,8.43469102368388
"3042",12,-9,29,0.000329626262737678,8.53231120539534
"3043",12,-9,30,0,8.0200359064674
"3044",12,-8,-8,0,0
"3045",12,-8,-7,0,0
"3046",12,-8,-6,0,0
"3047",12,-8,-5,0,0
"3048",12,-8,-4,0,0
"3049",12,-8,-3,0,0
"3050",12,-8,-2,0,0
"3051",12,-8,-1,0.00000000566588818903316,0
"3052",12,-8,0,0.00000516640694085555,0
"3053",12,-8,1,0.00236974996116562,0
"3054",12,-8,2,0.554018474685507,0.0000543696852684089
"3055",12,-8,3,0.944650815082673,0.0108550336615728
"3056",12,-8,4,1.00241707140665,0.0507572808016054
"3057",12,-8,5,1.02704152362036,0.127725441806624
"3058",12,-8,6,0.976384037395715,0.244850822203011
"3059",12,-8,7,1.03929885759002,0.403678895549393
"3060",12,-8,8,1.06564290038573,0.604606605635488
"3061",12,-8,9,0,0.846409782898989
"3062",12,-8,10,0,1.12733201079586
"3063",12,-8,11,0,1.44495785865308
"3064",12,-8,12,0,1.79648664038055
"3065",12,-8,13,0,2.17846618190628
"3066",12,-8,14,0,2.58698033995235
"3067",12,-8,15,0,3.01792797603655
"3068",12,-8,16,0,3.46696293125219
"3069",12,-8,17,0,3.92939877693414
"3070",12,-8,18,0,4.40043001636624
"3071",12,-8,19,0,4.8752868054174
"3072",12,-8,20,0,5.34928101260741
"3073",12,-8,21,0,5.81756901205337
"3074",12,-8,22,0,6.27543882751412
"3075",12,-8,23,0,6.71841991737331
"3076",12,-8,24,0,7.14241434198763
"3077",12,-8,25,0,7.54359486364508
"3078",12,-8,26,0,7.91832319037837
"3079",12,-8,27,0.074407024742996,8.26334654058888
"3080",12,-8,28,0.0481510925551616,8.57581206469631
"3081",12,-8,29,0.00369265060841317,8.67432719583452
"3082",12,-8,30,0,8.15227938509396
"3083",12,-7,-7,0,0
"3084",12,-7,-6,0,0
"3085",12,-7,-5,0,0
"3086",12,-7,-4,0,0
"3087",12,-7,-3,0,0
"3088",12,-7,-2,0,0
"3089",12,-7,-1,0.00000000547289773813784,0
"3090",12,-7,0,0.00000534860434693634,0
"3091",12,-7,1,0.00243647812514271,0
"3092",12,-7,2,0.55689603637169,0.0000546781510131867
"3093",12,-7,3,0.940589731351401,0.0113600250782551
"3094",12,-7,4,1.03116009393498,0.0530686760775499
"3095",12,-7,5,1.02313539557371,0.132997018670738
"3096",12,-7,6,0.946381629011905,0.254059657487253
"3097",12,-7,7,1.05290464934211,0.417975238108705
"3098",12,-7,8,1.01476896978965,0.624616697080117
"3099",12,-7,9,0,0.872728135664361
"3100",12,-7,10,0,1.1604533034544
"3101",12,-7,11,0,1.48542684661371
"3102",12,-7,12,0,1.84457895408032
"3103",12,-7,13,0,2.23430132129362
"3104",12,-7,14,0,2.65077055542628
"3105",12,-7,15,0,3.08975256237328
"3106",12,-7,16,0,3.54667232131141
"3107",12,-7,17,0,4.01680897085965
"3108",12,-7,18,0,4.49549364347334
"3109",12,-7,19,0,4.97779367103309
"3110",12,-7,20,0,5.458743754558
"3111",12,-7,21,0,5.93351898009682
"3112",12,-7,22,0,6.39759900027486
"3113",12,-7,23,0,6.84655959107614
"3114",12,-7,24,0,7.27613008306975
"3115",12,-7,25,0,7.68233187011575
"3116",12,-7,26,0,8.06152623135103
"3117",12,-7,27,0.117206787096857,8.41055961725954
"3118",12,-7,28,0.0896589012757401,8.72674804550079
"3119",12,-7,29,0,8.82655388666796
"3120",12,-7,30,0,8.29551015328864
"3121",12,-6,-6,0,0
"3122",12,-6,-5,0,0
"3123",12,-6,-4,0,0
"3124",12,-6,-3,0,0
"3125",12,-6,-2,0,0
"3126",12,-6,-1,0.00000000527758433223488,0
"3127",12,-6,0,0.00000558607435824191,0
"3128",12,-6,1,0.00252223359273035,0
"3129",12,-6,2,0.556847433627874,0.0000555347587981502
"3130",12,-6,3,0.913026450216146,0.0119503430628448
"3131",12,-6,4,1.01695555648061,0.0557163465342604
"3132",12,-6,5,1.00344617621004,0.138893679376293
"3133",12,-6,6,1.01700478744467,0.264468395335269
"3134",12,-6,7,1.04529355922738,0.433928715679578
"3135",12,-6,8,1.00062329726231,0.64675154395137
"3136",12,-6,9,0,0.901711987802051
"3137",12,-6,10,0,1.19694153273862
"3138",12,-6,11,0,1.52981754131644
"3139",12,-6,12,0,1.89710193491669
"3140",12,-6,13,0,2.29528025717917
"3141",12,-6,14,0,2.7202881588341
"3142",12,-6,15,0,3.16771760943032
"3143",12,-6,16,0,3.63307638333222
"3144",12,-6,17,0,4.11160883914506
"3145",12,-6,18,0,4.59831085402111
"3146",12,-6,19,0,5.08821585846728
"3147",12,-6,20,0,5.5765677212577
"3148",12,-6,21,0,6.05854042577205
"3149",12,-6,22,0,6.52939756664089
"3150",12,-6,23,0,6.9845924477753
"3151",12,-6,24,0,7.41989286421383
"3152",12,-6,25,0,7.83149575644576
"3153",12,-6,26,0,8.21579071016944
"3154",12,-6,27,0,8.56947224053889
"3155",12,-6,28,0.046882382041223,8.8896525955077
"3156",12,-6,29,0,8.99040215751403
"3157",12,-6,30,0,8.45034754329845
"3158",12,-5,-5,0,0
"3159",12,-5,-4,0,0
"3160",12,-5,-3,0,0
"3161",12,-5,-2,0,0
"3162",12,-5,-1,0.00000000508083364167522,0
"3163",12,-5,0,0.00000591053392242806,0
"3164",12,-5,1,0.00263505883023709,0
"3165",12,-5,2,0.556286473320571,0.0000572234880331107
"3166",12,-5,3,0.836897934832528,0.0126660795086122
"3167",12,-5,4,1.01329221327488,0.0587937502723685
"3168",12,-5,5,0.952460058126472,0.145629270620487
"3169",12,-5,6,1.03524045688725,0.276346949795637
"3170",12,-5,7,0.980246829998289,0.451805336173076
"3171",12,-5,8,1.01291889632062,0.671457640618811
"3172",12,-5,9,0,0.93403245576743
"3173",12,-5,10,0,1.23742506776895
"3174",12,-5,11,0,1.57883713988867
"3175",12,-5,12,0,1.95507365028992
"3176",12,-5,13,0,2.36231150909309
"3177",12,-5,14,0,2.79642948474139
"3178",12,-5,15,0,3.25308041221829
"3179",12,-5,16,0,3.72745980953082
"3180",12,-5,17,0,4.21468542639798
"3181",12,-5,18,0,4.70996485934534
"3182",12,-5,19,0,5.20829069090178
"3183",12,-5,20,0,5.70465057124406
"3184",12,-5,21,0,6.19414288093546
"3185",12,-5,22,0,6.67217751069967
"3186",12,-5,23,0,7.13426395766869
"3187",12,-5,24,0,7.57604462195974
"3188",12,-5,25,0,7.9934656051292
"3189",12,-5,26,0,8.38287419496703
"3190",12,-5,27,0.0657503636390507,8.74104119486654
"3191",12,-5,28,0,9.06519576912558
"3192",12,-5,29,0,9.1669060155474
"3193",12,-5,30,0,8.61846974181764
"3194",12,-4,-4,0,0
"3195",12,-4,-3,0,0
"3196",12,-4,-2,0,0
"3197",12,-4,-1,0.00000000488353519002202,0
"3198",12,-4,0,0.00000637429411205328,0
"3199",12,-4,1,0.00278861904223302,0
"3200",12,-4,2,0.557862089872421,0.0000601104825821713
"3201",12,-4,3,0.824138264181446,0.0135670899641644
"3202",12,-4,4,0.974881554927574,0.062397770642161
"3203",12,-4,5,0.964894601495989,0.153531843403212
"3204",12,-4,6,1.00582266687263,0.289965842094359
"3205",12,-4,7,0.994970868584841,0.472122395173579
"3206",12,-4,8,0.966413742887723,0.699443796729256
"3207",12,-4,9,0,0.970424609123545
"3208",12,-4,10,0,1.28277259079268
"3209",12,-4,11,0,1.63363410067523
"3210",12,-4,12,0,2.01951118807062
"3211",12,-4,13,0,2.43664024214298
"3212",12,-4,14,0,2.88067653788012
"3213",12,-4,15,0,3.34705042151466
"3214",12,-4,16,0,3.83114319321939
"3215",12,-4,17,0,4.32799178186871
"3216",12,-4,18,0,4.83252627856842
"3217",12,-4,19,0,5.3397960964304
"3218",12,-4,20,0,5.84487064592123
"3219",12,-4,21,0,6.34273968145304
"3220",12,-4,22,0,6.82854732979574
"3221",12,-4,23,0,7.29772141276234
"3222",12,-4,24,0,7.74598776654874
"3223",12,-4,25,0,8.16941591691855
"3224",12,-4,26,0.0683599864809993,8.56433495396698
"3225",12,-4,27,0,8.92744779970943
"3226",12,-4,28,0,9.25589349224485
"3227",12,-4,29,0,9.35834911661847
"3228",12,-4,30,0,8.80158886900301
"3229",12,-3,-3,0,0
"3230",12,-3,-2,0,0
"3231",12,-3,-1,0.00000000468657049832965,0
"3232",12,-3,0,0.00000709292868089442,0
"3233",12,-3,1,0.00300834995396236,0
"3234",12,-3,2,0.560188869098816,0.0000647152226637827
"3235",12,-3,3,0.837692631039182,0.0146896185772877
"3236",12,-3,4,0.939419784893203,0.0666786347487155
"3237",12,-3,5,1.01729553298225,0.162945754924542
"3238",12,-3,6,0.967337982770075,0.305816240492668
"3239",12,-3,7,0.951784820316953,0.495630378766867
"3240",12,-3,8,0.951804010807837,0.731586016176678
"3241",12,-3,9,0,1.0119668228048
"3242",12,-3,10,0,1.33428697331173
"3243",12,-3,11,0,1.69552221380677
"3244",12,-3,12,0,2.09205519423066
"3245",12,-3,13,0,2.51985059342943
"3246",12,-3,14,0,2.97467462100367
"3247",12,-3,15,0,3.45183255723898
"3248",12,-3,16,0,3.94650183568426
"3249",12,-3,17,0,4.45380693032718
"3250",12,-3,18,0,4.96856869745975
"3251",12,-3,19,0,5.48559323729145
"3252",12,-3,20,0,5.99981769912944
"3253",12,-3,21,0,6.50633652460472
"3254",12,-3,22,0,7.00032599869566
"3255",12,-3,23,0,7.47712822025785
"3256",12,-3,24,0,7.932366718191
"3257",12,-3,25,0.0581855617502499,8.36200523876318
"3258",12,-3,26,0,8.76239447542394
"3259",12,-3,27,0,9.13026932176618
"3260",12,-3,28,0,9.46279793544601
"3261",12,-3,29,0,9.56562301767304
"3262",12,-3,30,0,9.00069048559124
"3263",12,-2,-2,0,0
"3264",12,-2,-1,0.00000000674784381322547,0
"3265",12,-2,0,0.00000836547304679291,0
"3266",12,-2,1,0.00334811140370648,0
"3267",12,-2,2,0.558785149547647,0.0000718681560793671
"3268",12,-2,3,0.884484840249562,0.0161232885439716
"3269",12,-2,4,0.938418730823018,0.0720363650966071
"3270",12,-2,5,1.01311616084022,0.174304540628792
"3271",12,-2,6,0.933286781911088,0.324729201709476
"3272",12,-2,7,0.936252191957652,0.523403352746222
